node,capital
0x02AAeEebcdED151824D702683989b0d7056849f4,13.7555078930776
0x02AEdB3c0C402Ee493FEbB7e887644D935910aC4,189150.8831880493
0x02B5C99dA0e37e67539EB12d780d3c2fC44f36b1,16080.265208710409
0x02B6d055477669cFa1a1A81B3c08c55857e573A8,632150.315165923
0x02B8a10CEeBe59365cA6a994d62a74fc91C56530,39253.119878454425
0x02Bc31CB8D1530aB5B28537152FB326AB4288AA3,793.322321695396
0x02C22712f0312b20C9b56e6A0f23EE788A9f9733,76438.97639903495
0x02C25E8bDB8329bd516aD126AF8325456d17C554,14045.364807445789
0x02C5561906587bD08D0662518C1e6a1A5fB4075A,133028.64020326512
0x02C74eE90d3aB11300dDaC6781c0486df6cB2895,10422.449552829095
0x02CDA1E15f5b0E44963646Be8510d3cb928e9e51,870178.2487940958
0x02CeE6EC11c9463E9A583C4C18c7F0150C72Cb37,567.7089506526469
0x02D1c3478d78faC51D40d47963f683Ce0aFF03b9,2565.9971071239843
0x02D516118Da53ed682F1D895C51905fB2aB2E1Dc,74.28853310736122
0x02E27b30a7209dbcAf8963845d0eC5cFF80330fb,1076034.204531197
0x02E3b0a952bF188A9323ad198B2aFe9593D7C6a8,244992.7829937113
0x02E83e14EaCe419a5cfA9b0D89F7e08288FB6d2C,55.81073920537965
0x02E85382677C675E3A8B58b5e707fCBcFc0F00Cb,1082.0187687188495
0x02E88C7e207F2Ff269b1Bf23c474461f72977Eb4,27684.200049660176
0x02EB70De7f65Cc17Cc82aA8F7eB945db56534d44,72259.35788434232
0x02Ed6F5562B4466D3D78Dc9Fd7a870314Ca33D4a,50.625882130765945
0x02F326d9cb5D50e4a9A89efEBe8C68b3d2086D29,27.87755803775156
0x02FB158DfF6a45F84C72e2Dd17244df10a457579,10409.617468733795
0x02FBe93B0Fa595bDDbC26FB76234c9F2793e1909,9.542488763920002
0x02FE20655390cb4637AA6512e31AF272e7A53672,2411.987081982568
0x02a466318f01769C93309a2222Cf78c8c4503B09,17227.449397473025
0x02a52DbC85fFCC15400eF80D8F67Ea5923A7E67b,280.59538023548663
0x02a561eac513d03c729BE304CDA5cc4AE5621FE1,41.350004573708105
0x02a6cB87a1f11406895EcF342c6c7d38cfEF5Cdf,9.99722
0x02a7196da9F999a0eCcaC29932e43ac3f6740555,680958.8614629015
0x02aB2b31ee3BF13AD259d3F1eA10169BD72E99De,25924.081953776447
0x02aa0B826c7BA6386DdBE04C0a8715A1c0A16B24,43083.68886938097
0x02aa7eF3E1841fb058DE815a542A8B751e1CE6EF,9.467932757812692
0x02b8dE90e5b4c75924f878B6f869c63c1a00B145,11.124894843206064
0x02b8e359AEF9A992D63638D36d9144E04F1f2DFB,14.9550453926
0x02c87431c82c7606440901ADb17FcA9De75d4300,16582.84300227958
0x02cD5178952caf069125B3630bD9931E69EEFCAe,442.96196664882
0x02cE0DDcBf374960FF78A8a42603ec8aA01baA0f,276114.2754861113
0x02d0fEfFCDA4f5e35FcB8bccDC974B8225695E4d,184255.05505848915
0x02d8B596130Fc2d8263d32F4f08a92d1761f2e86,693640.8972807026
0x02dEdF54f8DD2a86f1871dE4ceA0b9a89a5C848D,252731.4159114708
0x02ddF94cd67f436ECA466b84788Af6C6dffB82E5,80469.39078903839
0x02e09596fb870889237324D224F85b1013E4A2fA,514478.0810091308
0x02e685386B934756838244FD61443D508c7d31c8,89186.39292332996
0x02e845dc76aBdfFa32C600d347573ba1497B7e35,650680.0456995564
0x02e919D2C55faeDAb3Ef919A5d62d9bCC8FE8E69,46142.70224425924
0x02ef4ec6D74736Aa2924BCAd0701573990A7a61e,40307.83713470868
0x02f73f558E2f038a98072dC39848f9F693F8664D,12060939.620593073
0x02fC60DC69b1D4541BA75CF1517255a03f70d046,17411.838113209025
0x02fDAFEbe984fFaeF102e0A0a7931F5D4a521286,113075.58218120606
0x030138D2f5f2757daAe2FbB8dFd18870EA908881,9.425739390945456
0x030878a66651C08695FF0CfAb341c96653bEF6Bb,10711.705998855716
0x0308e60AF7ed605deD43dF502E09D4e6ECC2200b,100654.89090478084
0x030c8e0A7575d7D4A808a95f845F8683DC242B0F,99451.56976747616
0x031120D44c19Dca94C66cB08A3f57B260Bc4DF3e,10.316251392033202
0x03152679F6CF3A9CBF35d811A8a380d931AF5212,690.8112453678787
0x0315C74Ff7E456a33E6bD42CA6A2a171A62c720f,210.84215772626695
0x0316a2bda3f7f5CF9CABE746870a003d3505A233,10.816969833043387
0x031ae40364592f0e10d7040572654CC9aee8F06A,3630.473033788836
0x0321bE949876c2545aC121379C620C2a0480B758,252.51375089337097
0x0322D57e4369dBB2C612E2E0f0B72668c854E7B9,211896.03357427465
0x03236A64ec9D0069ed8E80F32caFEFfB37fA7071,13944.680724879876
0x032431c9c27c9236f6186C5f884E4Dc3293a1851,67384.59132977249
0x0326CB1C3e88ED2eA0E541dBE550F575B5D26EAB,162027.7378908261
0x032c61b5B65743364F60AB3f70181C25653e493A,177193.45298835958
0x032cB11ac0B65A9d77e0BB7B690E50e465587794,4472.971421418005
0x032d4c757CD5D2acBbC394417D6428Ee698bba9C,9.614985710895192
0x032f40dd8dA8b3a60AD7c3D67e4a85b32801b510,336.01538139085
0x032fB64f5d58Dce155e2CF3a81AE8B3dc255b86C,18448.25033506457
0x03331aC536b278391AfE7181Cb004cBbC18af656,9464.66445314633
0x03356D6D8650487f0660457cbdE3DFf0DaEd622C,19262.16385406876
0x03357C4aabEb603FD9055a25Eb7F17D4716E9f12,9069.819815641951
0x0336B60bBD303C6D2B20FCb5E51C33779B151895,15726.902526850608
0x033757E10436D4Ba2295F2c87e8c88503f051853,89.7396179624001
0x03398ED7a22deaF51a973a94DDa7e6f5E2039Dd1,9.2786673414785
0x033f74f97796d4E521506491954C71fFA75DadF4,13508006.184939267
0x0340b9B58951b1A3F7d4fe6205644209722A5594,933030.756295012
0x03421485BECF57F9932ACB11e2342bF123bfe56f,70.68495008375774
0x03432681Bc0e8EbE171005Fa52E45D86C2c22077,205733.13398321596
0x03433d9Bf2D565B920eeb231795D80f18D96356E,20512.627169668805
0x0344f73995DB0D5Ec81759A8daa8231f1b81dFd9,379.78017493224826
0x03489AFF5D2F89AD9738f7098E371e737d3347dc,28844.59140672848
0x034E8229ffb73b828F710500e0B761FF1C09e9c7,21803.163568649063
0x034a85daCFfeDF3356a5d5F0473552A2797ED8AF,57.87546310989863
0x03528cb0194e327d2A3B2bf52A06B3475eBCa53A,12836.67964604296
0x035641Cb1ACA63672081AA50C2041211EE1274ED,28251.373610059574
0x0356D053d88c8B87319F3B8cd6D14b37c5cc02C8,14744.558304181865
0x0357A58dF7B79ae56879dd18a7f33632b69a4889,613.0183114566727
0x0358DffBA406E62B1e507F3c84Ed2f7f7ffE0F37,90.84353489061871
0x035Fc3B0ec2487c1c9dEF561F578ec77a06B1b12,78707.53665285255
0x035dd15Ca9621A448c7E47cE49E2525Aa0bF14D0,5270.753095960365
0x035ffdE3AA268D0B3DC5Bf37b3a3fDAbF416D8B8,119016.96208512422
0x0361ad5FB51fBE4C06adD43A305FBFb814730959,381109.3677475615
0x036209e759cbdF98394bFB1177E9c68663Fb9E91,15063.916536905786
0x03645bD747b7a37902FdAfE85D34FA94Ad76A1Cb,16352.183286165937
0x0365F0d7bD11343D623B73C9ae198baD4Fd66745,94.78833268553844
0x03676513279D98D908778A5a9DbC6234e9853901,27229.677728743573
0x03678C7CF2d597Fe78C1155a85adC1E592e9dB86,3566.516539048805
0x0367E3132549bc7F60Ce2c63A8577F7A4B1AF08b,43781.31079130725
0x036bF979EF629ec8F1eDCdF61C4072966b364354,420993.7429033562
0x036d33Af0FD5C8E2A5C2eFd4093dd9728F5c8eF9,82352.7613639422
0x03700C0ADEEcbf1c1E43AbCD45BD99D2202071D9,11880.208698509734
0x03740011e51f761F1f766061b7aA10b864A3c2CE,9740.84214784453
0x03744Be625144517C5cB61042E9d621d7594Db83,16438.21741111392
0x03762c4478518FBf036ed6062FE9035D2e6D0670,8.708675218422174
0x0376599d52C4516455C10A7fB7cD2139eA45450E,40.26476797837662
0x0378Be426830b0656597A03ab3c9fC51Cc8f1bFe,71369.25869530336
0x0378DF02c743c6Bcb2Ce76FfBb4335cde8221F82,17232.53274434082
0x037acBbd0065151C9Fa196B3dc9b20FFA072E95e,183.1233233964764
0x037be7Ad23a1f96359a1c247Ef44d32f9F2ad1B9,36002.646021721586
0x037c483e99217432bd0AA658bA28aBFc625fee2F,18090.797158603116
0x037d26Fce393CCB38dF57D6B55094834ac8a758C,7249.757404019643
0x037eD7Cb8006afB17f764FDe9b8BcDcef734dC62,50.94219649361074
0x0381d6213f4Af858406615341ed83cFEaD3f8297,42000.32304505882
0x0384DaCBC8CbEe7c3E13c809856829F89030E111,438.0537762955748
0x03869df967259b1f3eCcd808d5F076E0945D66b7,110036.26561001354
0x0387435B9079a6b5f873Ce57643E1b5914276528,2515125.870374282
0x0389E34b9dbb3AcD9BAed47D24c8701FCf2934d6,131.4978214651689
0x038E26Ae3DD3dD1C76b277A0B58d0979AD8Dd73d,41138.67805948281
0x038c8464b2d0490cfaDfBC2A5A908c0989C4b1e1,63658.26716240842
0x038d8fAD3D035F6B9EFF51eBa50350B41bC3d58f,2.0650333296163472
0x03928473f25bb2da6Bc880b07eCBaDC636822264,242209.4376264405
0x0394bdC084181240525955Fde70DDD5FCF01afd6,31385.668154758703
0x03955310030Efdf54a1c40De222dDA25fC38Bead,18.03086103493521
0x039679d10F44d40ade03C488a382790Bd2519163,6359.121728495153
0x0396E40f7dA8Da4291c43730254Fd68069987D77,253426.20135567224
0x039Af3731c31442f9FEC84cff7e7ff79E3FE9277,2861.804369766326
0x039E4a6d9633fa330918b1E6dC8183085C9E9b1e,9775.974472593687
0x039c77d9587056E7E2916A788E0eada719dB8C8b,96.89590805899068
0x039d394351794E82aB3E5B255418970C9Bfa5631,823395.217468653
0x03A77413f872A72ECdD480C755E577B362150640,27933.776883956634
0x03AA1134143A3C0163fa0f73d8108F5ac88253BE,127866.79651499556
0x03AD44682BeC9A771fd0d7D02b604eE2571E29fD,47875.4750219012
0x03B55C13d9EAb1fd2ba6e5311E410126bD38ECad,16264.082483009252
0x03BbF5620E44196B4619A5EeFD5A34f049097484,101.3622717082923
0x03C7B82464EaccD1F707c95EE10a9Dee973E119c,5.066718904413777
0x03Ccbe4ca5c686e7D56eAeE89490Be2ACf97a257,12383.760767900132
0x03D01cfcc243f093c6DBEaea280FcBEDEA11E137,1695.228002065756
0x03D21e8F666747bf8c5AD4CBcA4535D172837DF4,8.434604476867678
0x03D47A3fd15EEF2306c16F41CeC18ea2200ED6B4,16.393062190013225
0x03D630d683BcB93608722EC3878f310905e54865,23.215922068590924
0x03D69800AC2469FCEfc3F21d2d93ED2994a7b1ce,3349.9843602281776
0x03D72eb921aa2c9b5eEE0596dC35D265a3d90D31,10726.519148510952
0x03D922Ae6aE36f48bE794F561437547908C6F1e7,51001.09122599164
0x03E51c7ab35a4ae90C923F69Dd8dcFCC8a5b1f9f,46.660100756160006
0x03E6e549c984180402aC6FE2CfD28120f89079B2,24944.2842853633
0x03E88FD44f853714D5d21681245Ef1B2B4F1Bf8d,142571.8690984603
0x03F412400B3993e3C7f8787e74B355f7AE24C37F,8.01936789112583
0x03F5d258066eECa83115446C9D15aF5aa0C0bA7b,43498.03397568137
0x03F6268F5A87885567CBA566D4706596C901A627,36428.10869130452
0x03FB5c55AA9776DF47a0BAb65150B710fEe25a5C,338139.9634826769
0x03a4B2117a36b7E8351c5f1BB9907714C6F522F6,770477.5868527545
0x03aAD82C87296cA6AaA06dc49dc272c3A139BaD8,143673.11084852408
0x03afA7AF2253c84d74B0C28033A1B6C2F5b7F8Aa,9416.639719681654
0x03affb0ba19C2408605AAb280CD156a8e25Cbf47,6.952102236426356
0x03b3970c9c4FF2F3Ac58DF64F78A4A2EC9D84C3D,198498.4806841917
0x03b4Fe23bBE1a75a484abb5B7dd358C0f87f8ddc,185822.2095218404
0x03bA5592b0e749de9f64dC2118dd6dd3DBe5eA4b,8574.971609116994
0x03bbc904C1b3d94502FC23A641D798C95D163CF7,125749.01306281023
0x03c0F080e67165F22440739813806bfa4E63BaA1,44386.28891140678
0x03c1F86a157Ef2F7baaa6FA37351833d7833C4e9,102723.20850762044
0x03c823e96F6964076C118395F08a2D7edF0f8a8C,156616.105557968
0x03d2565Fd79141aDe8D3c4b8ba7Ded09bF4547Fb,23.741968099805224
0x03d35dC62c70cA373Ab9B71b883b4F9E129aC521,19578.17332933969
0x03dE39e5760b4532F85B2E355F84f4431C89eA94,11.376183100330044
0x03db1F2b3785101FD2624E09f1f84261160bB5a1,22349.523983250743
0x03e5637c67B82Af9B204187c5E89C4Bfff5270e3,3581389.857794849
0x03e8394992AE3592A1D5085B134c10D027fd2933,682555.982118797
0x03f566a5BB7A0Cc351F38820F699049122350286,118196.94791164545
0x03fB29127686AF3556EBB5420Fb37731C56ef93A,12065.212356239092
0x0400083c67Fd63dB5F1ae087EFd9583430B663Cf,69646.25329298421
0x0400B8847d58F2a2c09715f98F0048d664b1dE63,14996.041240687306
0x04010C1756beC12ff09C7bcA3b9F9BbfD434E1c5,250614.0495675036
0x040125B6A9848f632661840D2EFc4f2a271FED3d,45084.61363757434
0x0403F4292c0814b947b8b35273B38F4609d272d5,1434030.608173327
0x0404833Da91A2728ed52B9ab5232a3CA3fbaF1E7,120.32711251375278
0x04048C24C92B788E2Eec19Dd29B259FDb62906B1,1585.8614639971706
0x0409b3B07Ab90d908954C801fE4536601dDBF4aF,923.6057605806404
0x040E25d256a5Fe024784cedCf50df77EDB695937,56886.89954857603
0x040eef4ADf4326a6520457aD374376e42bDa45bB,5.71139951537519
0x0414d22CFA108e1142Bc8b23E1430C5853Db52EF,9885548.822992831
0x0415DEa2eC8EfAe575A5C7E5E1EEd83FD9aC7612,752.0670174840174
0x041D80E2e0f489a004CaFa91dE0c1ad0Da8928c1,8.161486743699369
0x041c66e4C2Ece126264F43a24a21710db8a60Cad,1287026.4934678446
0x041d66DA7C4d8f9DF1aD4CD16c3F720f3b781243,128.90183583232852
0x041dC758400EC5598De558Af78a762dA09492536,17572.806634473804
0x04213BF67204432a4d7eBC1FADf959E9950b0eA1,634.8303708308005
0x0421455364dEBc21846A2E75e438B6251b201b96,7554.283116861508
0x0422a52b66DEE50C726A16ceba37361EbB92D8a0,3119.9206659539936
0x042383f6eF4635aDC0c9E46b3Be9fd144d893535,18205.9050101542
0x0425205297470A304E03Ee664afB93e2d44Efa1C,22.45744094095029
0x042bFBFebeb9BA236Ade3e6C992B306060AE8758,68240.74736163148
0x04333a1788a47068b9102D2d35695c312A0b312F,9.853224440238
0x04345128687522e17774ae183b5507d626c55C08,9.464541861638171
0x04396B5eAf1932e00657cb85b3FC5eEB19AFCB92,28062.67221574379
0x043973DEcF2BCC48D4A5C841fccd1E49a6280f32,107654.75703505577
0x043BDA169d65D7bA8859E89C8150B645c6778aE3,29030.34421287391
0x043Fa38cBD8569a53f34C59D93D09ae44bad8554,40.22835990239403
0x043a2059F9324d2e8B523f161Dd996402c8ED9a2,104.15032334160225
0x043aBa1B57AD8BD7516A6Aaa5FFb92e3fE0FBe0c,44351.93759591514
0x043bf68FE977D474582a5fC38A35f1da9ed42B05,100199.36013598365
0x0441F7E864eE912Ad1d99A7cb09c6255D7afb269,8630.598157706656
0x044455d190d94c5e461F685c72d2426FDbF37E4c,40155.95418249559
0x044B1cb80B40cd813dd6b42E2B33FF7F214cC672,213125.40034860783
0x044a9c43e95AA9FD28EEa25131A62b602D304F1f,987217.4475471376
0x045038d82B5C27b5c992994CD4129aA80fd1A20c,135.45513945878673
0x045228c0b1a83a036A30D0DC41BF0e3DbAAe100a,45.20515962983349
0x045359Ee15eeaa799e924dD7Ef7E88dbF1b2678c,1867.486954521188
0x04578C9A428C36946cBA9865b4BE9DDd13bACA80,18883.68308697113
0x0457Dc054102083E7358e491Ef6740e45106d47d,447548.4674540278
0x0459428196Acd3E1E85B699E95bdD2fb7954eb7d,17063125.304942533
0x0459c9b2f1cE5f9515b5B666fD774f533dE70B87,12.896737245709366
0x045B13682e7B40346784a636A900C3b89aD00615,15310.75120887972
0x045D9DbbC63b637F6717d92Bed155222e3f18651,4169.685027917726
0x045Db6c9DCEA619664572902dA4D6AAfd50F35D9,30509.888179123696
0x045b32aC748a32177E8f3ACF630D3205e2315116,13454.575250949145
0x0460d6e2C385796D23d9d5c73Ba1Eb9F4E154f4C,14879.796960696618
0x0467FB984f1008505E751eF2CDc69868EFe3285F,93211.82924459231
0x046c671ecF3Da50C14818F3b63024053E87100a7,174.77901917802555
0x046cf4d71717dB87E38ad49B44BA5C198D7310CF,296.7805732128684
0x046f0e068b5E1aeF927B2fb4CFd30b20214A13c4,1879.9677015553823
0x0475387A14e074E2757028c6080536667a4E3779,14276.133658266095
0x04783750336A608E86f03ac89c81339EE8d30eeC,4262.803882137
0x047981f832F71Ba5E4D2E06FbaF21b83C6898e33,248926.39203616415
0x047b7Ddb3EcDcAe249Bf69b59b4b7e7888b4f879,1288.691993819171
0x0480f2AA4e021FE328Eb818D8f2315660d18a408,17884.793200674652
0x04830093c8C84fA017693699d33356996c4433A2,219.38744020681668
0x048494379a3A3C5A1F32f5AeB64c3c61db7afDcD,64502.0038589246
0x04857355416619C97750e244cBE8d0Cee6A1E2ee,46.33410840198333
0x048600E5e11B553121dFdD7a2a3216aFA63ad375,414.6710202567336
0x0489726421f3b7B3Eb2Ff98b29C6cFc5aA54F3E2,456163.3556198279
0x04899Af7ce2C42D5b8488D2F2c2f8c2b87fD5D54,43559.28407807997
0x048A7894637AE9A7440e529661B264B60712F363,3583.6576250310045
0x048B89F89A8065112Cf2CACDABff32507F35ba17,90910.29796408858
0x048dBb3B6eB6Be345eCC0a22C90e7a8c55f1fbE7,92.86080774940145
0x04960e7aA85463C40f4D50e9331818b3c945b736,6765.046881221342
0x04985A4357cb24928b123B7Ca7Db985AB5bca3Ee,18339.056544269475
0x049B43d6969f3d88a4778F3D7FCEdAB0141Fe8f8,37629.87995948717
0x049B636a4e57D00Bc955b55FAe597dab91b7844B,348.5894562302921
0x049DFeedA210D560C316cC178E10733cc8118207,3205.794722657756
0x04A38108092eac7A7E764810E5F1216Eb63c09AD,4088.322667643921
0x04A3a5e85212095175e276506885f28cb9c8aD48,180.7224267485456
0x04A64871e3913B911B468531B511420D45ED5B2A,1.713753915299952
0x04AfEeB9759ACcA0e60050A895b9FBb720ca26E5,445528.5082370632
0x04B34bb74Ad59483FBBEf8E0435900032E52c67D,10.597319735790547
0x04B35d8Eb17729b2C4a4224d07727e2F71283b73,3921.196558533697
0x04B8F31a9FBd8e0564c381091151778647804F16,23408.11645364063
0x04BEE613690e98A1959F236c38AbAa5f2439B14a,7539.818414293234
0x04C7FC1a3FC38BB4226A5CC916C9D24E8dAc144e,151516.5302822534
0x04C88941FFB83363Ae4DB1E17C16495569FAE8C0,7138.590261539871
0x04CD9cC35601bb748cBC98B549545F44068cDDeB,310.0616279121677
0x04D25E7DbD61fB49ff4a59A2d16529CF06FAdD56,1369576.5234674038
0x04D2c115153cE4A80A3DcEef0037F63847e48653,1600.1604680834296
0x04DE8338a2fb6BE06e97593bD33f9D52116b5E74,69405.037534602
0x04Ee35d38B132d949F8460E9f50B640A2c173d76,166.41421170536074
0x04F70a163e0E56E6657E162F14f126306c9f83d9,3877727.726807242
0x04Fb63fbE5f75c0b4357340183Ba748c7fE6Dc28,30584.811400361006
0x04FeCDC537EaC8c8c00F593FDe6EfE55EE1A7Bb3,5036.320366520773
0x04a32823231852c96d70aA2Fd4a3804596298638,34123.84517443506
0x04a9C3E995e4eD133Ad2C04559717cE504AA5dD6,48.26163834413152
0x04b2eAC0262046e4A60FbFcaab2b8aCe6C67f0c9,2155.420350173375
0x04b4910529fF45a37B19a98402C8AAC9c917d27d,637.80260489105
0x04bfF478feB7733323C1788bCA8912FEe9Ce6585,94937.53348293794
0x04c59EBAE6E10bE74491D1eedeb2D97DCf5F16fC,15.589046951741793
0x04c8889f99Cf2846699a55BCcB7037E7fcA43E67,26125.80974801732
0x04caf56067fEd0cB0959428fa641eDB681fCdF43,54.91193765114927
0x04d1B927140306a481655a1fE97A319915881AF9,155618.48214819905
0x04d383064945221593ABFaE85b43f03c3Aa36d59,53.206433762471214
0x04d73a99eE346D7C3dE861e1118A3829912C7DeD,355339.3148348325
0x04d82c98F963D9b282173Af1c4Ecf32f7D44c8bf,1275011.9413634948
0x04d9c53Ae5B7A0da078d6ff116AC8731531671F2,9845.289419750452
0x04dC20753E261c76c5317a006eDb05EB5cfBa575,112190.85750483896
0x04e01607c4dbB022c8F1Da0cfd5B07efaAbACc6e,65927.28324249737
0x04e03df21b59d375BC22f5804CD94671B625F23f,25787.590759567054
0x04eE10fD378f7CaD5ac5751d7CD0f42b13ee3B76,18583.625653815296
0x04eb63EC37d34E84eEe01cA1A81D826B7DCDE89d,44657.12374689816
0x04ec1f418D38Fb0f849D62EACf9727ad9F8E410C,33710.35178747837
0x04f14602B7d1FDAa374aEF914bb161E5cBEBa6E6,996.6828977948168
0x04f37e3c3B9E587470497Ca6137141E9a3F013ce,32129.76476475724
0x04f7Fa3144935A76Ce8a31275A5849D7862b91bA,11893.483877135914
0x0502F0f29Eed48DC4e38645d17c53D794995A28e,24637.49781166685
0x0504AA5d45cAc485e41f2F982fd6F871B17c08eB,931731.0782026764
0x0506B97Ac63244ccC824d152c77d2B99d7C17a14,1853785.2776026449
0x0508134EAfEA488f97A9BB010af095d58E9347FB,7181.082574415703
0x050FC7137AD2d263F6d2114fFD408A3B590A2A85,62.04175657835535
0x050Fd854F85473bcf8f5234EEB9c39744C57f3C8,533.3157156828663
0x0514b5bc8f8e08e9FBBAb3485D7c2da554b689fc,5.288214578898276
0x051cFC2eFA7C04364Cb1AB8cB7EE5e66daB9DBa4,183021.3091515357
0x051d091B254EcdBBB4eB8E6311b7939829380b27,4528955.34238155
0x05200aabb94FFd45f91FB7A56f95390d8767dd6b,10164.126329274291
0x0521988F6e881936F62f3EFF8b349B43356d566E,9.59945815681622
0x0521f54c301C2fc722E1B0c0297f72B7628f9AD6,663361.9786171971
0x0525dCa00E29919D4eb69ea151F0563CBc4F0272,2745.6058591323317
0x05264F2ec1729D27c5024cDD70732a4982A3D876,1644.975557080962
0x05296c03e59bB7A2FB0920E47A18044BAb1Ff632,661.5473432700567
0x052D6c01Ed71f584429B259a50158B8A7Ce4C691,159194.41421510815
0x052a695B596dB62266B4E0a84aefB85ef97a60eF,16452.017458981256
0x052ca46BEc28d544620C9b5dcaF1721445A62BC9,29149.68678544693
0x0530CD763828cdCBFE7fD6e1239bBd8c96F0E8eE,1996.0474025740464
0x0531fEa6D198171c7A1dBE559307B051222C8CA0,4.868818242137266
0x05337BCBdDBD8F9e5D7Df4C31417bed309D0Be56,1440640.588336127
0x0538B357E8387FeF141486a17a61cba0C0126562,386842.19271266885
0x05395A0478F345Dd9f8d4dCfceEDa152A6D6Eb7D,46366.11168662775
0x053A680d1750DC65AF82A912a539c418987369B3,97719.71657292692
0x053a93cB7AA4d78D174C022Ec5Ea5649e22cf8c8,251.50114608167752
0x053dA52E0857697B876588e8e4ba6a9c25AC6093,2147.9098327816987
0x054048f06cB3F96a14016F1451e30d93EaDC61dd,926.2912324078424
0x05433CbA1cDEfDfbA4991f9786469b2c1A6E5A54,14517.764950678848
0x0544E83456e50b80ff1f11fAF8D63dC198B735dF,389.7859433144171
0x05499F90FAdb23D3A11a66798f0eB8648FD9031B,2331.24922379484
0x0549AFCb8fA1fCEf8da3E327cA2cDc5133cA0a2d,1870.6508393921797
0x054B68eD42Dfc8a2C8085965455BeAfEa0b609b1,200.33215600800176
0x05555B1A39D6545b2483eB29805Ad8b00369972B,22441.52159288086
0x0555D610DeAC42b763b77e191455D7DFc42c6D70,16.11622248358196
0x0555b337fbFE3372973E36B306228bc1A8f96fb9,95.8563309908346
0x0556f7387137C8FaC83E53225c614ddda261C4C5,181931.19155148644
0x055d867E04A7d1c32590a45103637e1f4FacA00D,231349.16121459063
0x05635F62bb2bD2e4eC53F734473191A95203BFe8,113733.18520147896
0x05645215C71A80Ce7c9254feB849A56fe0b4689A,42270.86854034118
0x0567713B64021Fb51E7f971588B0F582cb79944A,193619.2806099674
0x05692CB05433E92ABc21964428b58C47e98AF3CC,11.38481650235173
0x056B6aB6fC678bf53678eF7f6544662bA39c03eF,2470.68877521353
0x056F1c1D68B7d151f554c519ADbC5EAFd7E3c8cB,458.3820221791957
0x056c0ACe599Ff4B6a5F3e252794C541C05812bE6,29.905808151412437
0x05756E208Ab01ACBB4D9D426D827dDe45Ca2c068,482299.6784129274
0x0576727BC33754f73B17D33d556De6F93dC593dE,10.591290974433354
0x0576Eb8DCA34e6A56C1AF1b804f1FD17d24013B8,417515.4226071108
0x0576a371cf0dea4F21356e451bb2629FE149f569,206911.5270137709
0x05774fa61Dcf794880067e483c7520ec38167502,11.44482695829747
0x05791640dBE10CdAf3827A93e4b43a905329aab3,65370.8571167013
0x05798FB11faFb9604b6Ab2223f9c5E6Be9932D4d,1470432.6894459631
0x0579D1E6A10D592c35a5A726C2bC250292E43185,3708.918491366163
0x057C5fBE7915cF1e20B451a326dc28344aE31CB6,2779031.7315821904
0x0580c434D8D2320205c72e32e28b333b85071522,15209.146481290296
0x058101c5B455683681E946035f5277DC113fBaf9,706.0668821712253
0x05822D7fcCB8e2d6291Db3701A1C22a5df262Aee,27576.28015839344
0x0582DD1bB6FEA967fe8a1309741e394B0617652D,280.27746970050003
0x0588A7dDFfcf4156BAbDdF80bA47180347E9DFbe,27828.58205381397
0x058E17267141dfA8E55162a0aCFE9cE66C6C551E,82458.33640567964
0x058Ee6C6f908A74455D0f4f09ba684ebBE90d841,140.8372158091108
0x058dc1bD7bB812c751b5c5AA9961Bf47fFe43a53,88252.16187619435
0x05904930Cae1e9a48C055F4A8a83480BA7fC6ABF,667320.4655878315
0x0594EeD4247745248ad46812C7FF84c5a61CC20E,3344486.234977715
0x059605f4dD0b5bDcE5415a561C5549148a1a9903,46.96640138554943
0x059Ec8F8F9e6824Fc22b25b29C0795aaEc77644D,5130.480021125364
0x059a5C101c083355A9adcF028F25dB1A54bA5a6D,90677.95926791668
0x05A350F9369D253B225500cB300218b61bC6a97c,144676.8650857006
0x05A9AE96B087C3C4612A7C566F9A3f3591F6dBDA,2790.749625316884
0x05A9B4185184705b89fC75513e4AE4Ba1466e061,23.052725355454196
0x05A9cCB011972fe7483C7D6f49d8e410FD816276,207042.129499
0x05ADbaFE18fcbF8C6671e094aadD9bcba4dd91E8,271016.02972480643
0x05BFAC94b36279e02245FF4f66a9EedB07CA2dFd,608272.0328914506
0x05Bf260e17D259bbe2B97fd203cA42250696Ca95,109686.45543358188
0x05C241033390787b27d8924592973214de2911c2,8.739846
0x05C2cA245718941A9ED201F2edA0B405144E9d2E,3238.1422591862174
0x05CCF4dE877dc5dF80463c30eD1916eBa7cBa689,4712.587089969988
0x05Cd8937749729F3Cca290EC1aa31b3E90E055dD,6595.466512998391
0x05D98D6d11A20ee8502BC75b4509f64A95cB8d37,8945.280741524222
0x05Da9c2eCD64F15E4D091FA70daa856B39911C44,13909.940497633248
0x05E24E336Fc9603ffAc46d69371a2352f704C0C4,110311.30345910988
0x05ECBE52040f636f7323431A4e02E5cAe5A074d1,8945.804121246823
0x05Eb7F0ebCFC8beE7D5283521A08EBef149569ed,11.687246178839914
0x05F94e011Ac7bf3998ee249aB2cF401774cb1028,4009.494971412844
0x05Fcde26a0aFD374036bfC5f7CB10b5950e96286,370679.7064017999
0x05Fded65c4eEF241294E87380CA36a933b38C7Ce,51.75716734264069
